dia_Id,Dia;hora_Id,Hora,dia_Id;Dir.Med._a_1100cm,Humedad._a_620cm,Irradia.._a_200cm,Presion._a_150cm,Sig.Dir._a_1100cm,Sig.Vel._a_1100cm,Tem.Aire._a_620cm,Vel.Max._a_1100cm,Vel.Med._a_1100cm,hora_Id
"0,""2017-1-02""";"175,""05:10"",1";"186.9,""86.0"",""0.65"",""955.43"",""36.03"",""0.6"",""0.98"",""2.84"",""1.16"",175"
"0,""2017-1-02""";"176,""05:20"",1";"175.0,""84.4"",""0.56"",""955.51"",""30.33"",""0.5"",""1.03"",""2.16"",""0.66"",176"
"0,""2017-1-02""";"177,""05:30"",1";"115.5,""86.9"",""0.76"",""955.53"",""22.87"",""0.32"",""0.41"",""1.76"",""0.89"",177"
"0,""2017-1-02""";"178,""05:40"",1";"130.1,""89.6"",""1.1"",""955.64"",""54.97"",""0.62"",""0.09"",""2.84"",""1.02"",178"
"0,""2017-1-02""";"179,""05:50"",1";"226.7,""87.1"",""0.98"",""955.69"",""47.78"",""0.51"",""0.82"",""2.35"",""0.71"",179"
"0,""2017-1-02""";"180,""06:00"",1";"216.0,""85.7"",""0.86"",""955.71"",""30.47"",""1.05"",""0.97"",""4.7"",""1.96"",180"
"0,""2017-1-02""";"181,""06:10"",1";"227.0,""87.9"",""1.25"",""955.79"",""27.45"",""1.2"",""0.66"",""5.88"",""3.1"",181"
"0,""2017-1-02""";"182,""06:20"",1";"221.7,""88.1"",""0.55"",""955.83"",""20.4"",""1.2"",""0.76"",""5.59"",""2.65"",182"
"0,""2017-1-02""";"183,""06:30"",1";"222.0,""89.1"",""0.86"",""955.85"",""13.51"",""1.32"",""0.56"",""8.62"",""4.98"",183"
"0,""2017-1-02""";"184,""06:40"",1";"216.3,""89.8"",""0.97"",""955.88"",""12.39"",""1.05"",""0.45"",""7.94"",""5.06"",184"
"0,""2017-1-02""";"185,""06:50"",1";"216.5,""88.9"",""1.62"",""956.01"",""22.6"",""1.12"",""0.71"",""5.39"",""2.87"",185"
"0,""2017-1-02""";"186,""07:00"",1";"221.0,""89.3"",""1.04"",""956.05"",""10.13"",""0.83"",""0.56"",""7.06"",""4.41"",186"
"0,""2017-1-02""";"187,""07:10"",1";"212.0,""89.1"",""1.13"",""956.14"",""26.46"",""0.96"",""0.73"",""5.19"",""3.07"",187"
"0,""2017-1-02""";"188,""07:20"",1";"190.0,""88.8"",""1.57"",""956.3"",""27.74"",""1.28"",""0.86"",""6.47"",""3.11"",188"
"0,""2017-1-02""";"189,""07:30"",1";"189.6,""88.0"",""1.46"",""956.45"",""24.89"",""1.1"",""1.01"",""5.88"",""2.64"",189"
"0,""2017-1-02""";"190,""07:40"",1";"186.7,""87.8"",""2.2"",""956.45"",""27.99"",""1.28"",""1.07"",""4.8"",""2.35"",190"
"0,""2017-1-02""";"191,""07:50"",1";"222.3,""89.1"",""2.39"",""956.34"",""11.34"",""0.91"",""0.6"",""6.08"",""4.09"",191"
"0,""2017-1-02""";"192,""08:00"",1";"217.4,""89.0"",""5.12"",""956.29"",""10.09"",""0.79"",""0.64"",""6.08"",""4.08"",192"
"0,""2017-1-02""";"193,""08:10"",1";"221.3,""88.0"",""9.22"",""956.39"",""11.46"",""0.75"",""0.75"",""5.98"",""4.36"",193"
"0,""2017-1-02""";"194,""08:20"",1";"214.2,""87.1"",""11.99"",""956.62"",""17.29"",""0.88"",""0.98"",""5.29"",""2.99"",194"
"0,""2017-1-02""";"195,""08:30"",1";"204.8,""85.8"",""14.19"",""956.78"",""32.92"",""1.01"",""1.37"",""4.31"",""1.87"",195"
"0,""2017-1-02""";"196,""08:40"",1";"187.7,""84.8"",""19.24"",""956.88"",""20.06"",""0.76"",""1.44"",""4.31"",""2.41"",196"
"0,""2017-1-02""";"197,""08:50"",1";"181.1,""84.2"",""24.79"",""957.0"",""22.73"",""0.91"",""1.54"",""4.51"",""2.27"",197"
"0,""2017-1-02""";"198,""09:00"",1";"179.8,""84.3"",""31.05"",""957.09"",""21.36"",""0.92"",""1.58"",""4.61"",""2.1"",198"
"0,""2017-1-02""";"199,""09:10"",1";"171.1,""84.8"",""40.55"",""957.14"",""25.83"",""1.12"",""1.64"",""4.8"",""1.93"",199"
"0,""2017-1-02""";"200,""09:20"",1";"180.4,""84.3"",""43.27"",""957.38"",""25.72"",""1.1"",""1.77"",""4.7"",""2.37"",200"
"0,""2017-1-02""";"201,""09:30"",1";"173.0,""84.5"",""44.5"",""957.48"",""16.18"",""0.69"",""1.78"",""4.41"",""2.4"",201"
"0,""2017-1-02""";"202,""09:40"",1";"178.4,""83.5"",""47.01"",""957.5"",""34.65"",""0.85"",""2.02"",""3.33"",""1.32"",202"
"0,""2017-1-02""";"203,""09:50"",1";"174.4,""82.6"",""64.09"",""957.49"",""27.25"",""0.66"",""2.15"",""2.74"",""1.26"",203"
"0,""2017-1-02""";"204,""10:00"",1";"182.9,""82.5"",""75.18"",""957.56"",""38.87"",""0.7"",""2.26"",""2.55"",""1.19"",204"
"0,""2017-1-02""";"205,""10:10"",1";"168.3,""80.2"",""85.0"",""957.62"",""55.29"",""0.44"",""2.63"",""1.76"",""0.47"",205"
"0,""2017-1-02""";"206,""10:20"",1";"217.6,""82.6"",""114.3"",""957.75"",""16.3"",""0.84"",""2.31"",""4.02"",""2.6"",206"
"0,""2017-1-02""";"207,""10:30"",1";"219.6,""83.6"",""156.3"",""957.85"",""11.41"",""0.54"",""2.17"",""3.82"",""2.48"",207"
"0,""2017-1-02""";"208,""10:40"",1";"245.1,""80.3"",""290.5"",""957.78"",""23.88"",""0.57"",""2.99"",""3.04"",""1.13"",208"
"0,""2017-1-02""";"209,""10:50"",1";"271.4,""80.4"",""276.6"",""957.83"",""27.13"",""0.56"",""3.18"",""2.65"",""1.32"",209"
"0,""2017-1-02""";"210,""11:00"",1";"301.9,""82.2"",""132.8"",""957.83"",""27.08"",""0.49"",""3.11"",""1.96"",""0.9"",210"
"0,""2017-1-02""";"211,""11:10"",1";"205.2,""81.4"",""107.5"",""957.73"",""42.63"",""0.79"",""3.12"",""4.12"",""1.5"",211"
"0,""2017-1-02""";"212,""11:20"",1";"174.3,""79.45"",""135.0"",""957.56"",""26.54"",""0.83"",""3.5"",""3.82"",""1.69"",212"
"0,""2017-1-02""";"213,""11:30"",1";"208.9,""78.6"",""173.4"",""957.48"",""53.95"",""0.55"",""3.77"",""2.25"",""0.93"",213"
"0,""2017-1-02""";"214,""11:40"",1";"295.0,""80.9"",""137.6"",""957.55"",""30.79"",""0.55"",""3.59"",""2.74"",""1.31"",214"
"0,""2017-1-02""";"215,""11:50"",1";"287.3,""81.0"",""122.2"",""957.51"",""35.59"",""0.77"",""3.57"",""3.23"",""1.42"",215"
"0,""2017-1-02""";"216,""12:00"",1";"265.3,""81.6"",""131.5"",""957.43"",""28.17"",""0.86"",""3.46"",""3.33"",""1.4"",216"
"0,""2017-1-02""";"217,""12:10"",1";"279.1,""81.6"",""130.5"",""957.29"",""23.93"",""0.56"",""3.58"",""2.94"",""1.49"",217"
"0,""2017-1-02""";"218,""12:20"",1";"280.6,""81.6"",""149.0"",""957.14"",""32.67"",""0.53"",""3.66"",""2.25"",""1.06"",218"
"0,""2017-1-02""";"219,""12:30"",1";"281.5,""81.3"",""104.9"",""956.97"",""26.67"",""0.62"",""3.78"",""2.74"",""1.12"",219"
"0,""2017-1-02""";"220,""12:40"",1";"252.2,""81.4"",""98.5"",""956.85"",""13.54"",""0.52"",""3.78"",""2.45"",""1.26"",220"
"0,""2017-1-02""";"221,""12:50"",1";"250.9,""81.0"",""148.0"",""956.68"",""15.15"",""0.5"",""3.89"",""2.65"",""1.22"",221"
"0,""2017-1-02""";"222,""13:00"",1";"265.4,""81.8"",""189.1"",""956.51"",""28.01"",""0.5"",""3.76"",""2.45"",""1.18"",222"
"0,""2017-1-02""";"223,""13:10"",1";"264.4,""79.99"",""159.2"",""956.4"",""27.7"",""0.34"",""4.13"",""1.96"",""0.91"",223"
"0,""2017-1-02""";"224,""13:20"",1";"286.8,""80.8"",""165.5"",""956.34"",""20.05"",""0.73"",""3.85"",""4.02"",""1.98"",224"
"0,""2017-1-02""";"225,""13:30"",1";"283.9,""81.7"",""332.3"",""956.23"",""15.88"",""0.56"",""3.68"",""3.82"",""2.46"",225"
"0,""2017-1-02""";"226,""13:40"",1";"274.6,""77.41"",""389.8"",""956.22"",""39.02"",""0.73"",""4.62"",""3.43"",""1.23"",226"
"0,""2017-1-02""";"227,""13:50"",1";"269.8,""76.79"",""320.7"",""956.18"",""31.63"",""0.52"",""4.82"",""2.45"",""1.19"",227"
"0,""2017-1-02""";"228,""14:00"",1";"274.5,""76.71"",""189.1"",""956.2"",""21.13"",""0.79"",""4.89"",""3.53"",""1.81"",228"
"0,""2017-1-02""";"229,""14:10"",1";"254.6,""78.43"",""267.1"",""956.21"",""33.74"",""0.67"",""4.58"",""3.14"",""1.56"",229"
"0,""2017-1-02""";"230,""14:20"",1";"253.9,""77.14"",""323.2"",""956.17"",""27.59"",""0.6"",""4.85"",""3.23"",""1.83"",230"
"0,""2017-1-02""";"231,""14:30"",1";"259.0,""77.3"",""155.3"",""956.13"",""23.09"",""0.67"",""4.83"",""2.84"",""1.62"",231"
"0,""2017-1-02""";"232,""14:40"",1";"247.5,""77.98"",""98.4"",""956.06"",""20.39"",""0.52"",""4.71"",""3.14"",""1.49"",232"
"0,""2017-1-02""";"233,""14:50"",1";"252.2,""77.66"",""94.6"",""956.06"",""24.11"",""0.52"",""4.8"",""2.45"",""1.28"",233"
"0,""2017-1-02""";"234,""15:00"",1";"240.9,""78.44"",""104.4"",""955.94"",""20.44"",""0.52"",""4.6"",""2.65"",""1.45"",234"
"0,""2017-1-02""";"235,""15:10"",1";"252.7,""78.83"",""121.4"",""955.96"",""16.42"",""0.56"",""4.5"",""2.84"",""1.56"",235"
"0,""2017-1-02""";"236,""15:20"",1";"264.4,""78.29"",""114.6"",""956.2"",""18.58"",""0.52"",""4.58"",""3.04"",""1.89"",236"
"0,""2017-1-02""";"237,""15:30"",1";"264.1,""79.09"",""119.6"",""956.18"",""15.22"",""0.53"",""4.46"",""3.43"",""2.28"",237"
"0,""2017-1-02""";"238,""15:40"",1";"254.9,""79.15"",""95.5"",""956.09"",""14.82"",""0.63"",""4.49"",""3.53"",""2.15"",238"
"0,""2017-1-02""";"239,""15:50"",1";"238.3,""78.78"",""58.28"",""956.06"",""14.41"",""0.6"",""4.64"",""3.04"",""1.75"",239"
"0,""2017-1-02""";"240,""16:00"",1";"248.0,""79.23"",""56.29"",""956.09"",""18.04"",""0.52"",""4.68"",""2.35"",""1.34"",240"
"0,""2017-1-02""";"241,""16:10"",1";"253.2,""77.51"",""27.56"",""956.08"",""26.29"",""0.4"",""5.09"",""1.57"",""0.61"",241"
"0,""2017-1-02""";"242,""16:20"",1";"257.8,""77.56"",""21.85"",""956.08"",""14.46"",""0.31"",""5.14"",""1.57"",""0.82"",242"
"0,""2017-1-02""";"243,""16:30"",1";"271.9,""78.17"",""11.74"",""956.01"",""26.63"",""0.59"",""5.01"",""2.55"",""1.06"",243"
"0,""2017-1-02""";"244,""16:40"",1";"254.7,""79.09"",""6.28"",""955.9"",""23.17"",""0.41"",""4.79"",""2.55"",""1.01"",244"
"0,""2017-1-02""";"245,""16:50"",1";"254.8,""79.65"",""2.37"",""956.0"",""21.46"",""0.67"",""4.68"",""3.63"",""1.57"",245"
"0,""2017-1-02""";"246,""17:00"",1";"266.1,""81.6"",""0.82"",""956.15"",""17.61"",""0.83"",""4.29"",""3.53"",""2.13"",246"
"0,""2017-1-02""";"247,""17:10"",1";"262.0,""83.1"",""0.41"",""956.27"",""14.48"",""0.82"",""3.97"",""5.98"",""2.9"",247"
"0,""2017-1-02""";"248,""17:20"",1";"262.4,""84.3"",""0.34"",""956.4"",""15.05"",""0.87"",""3.64"",""5.19"",""3.09"",248"
"0,""2017-1-02""";"249,""17:30"",1";"262.6,""84.3"",""0.32"",""956.52"",""18.47"",""0.58"",""3.69"",""3.63"",""1.9"",249"
"0,""2017-1-02""";"250,""17:40"",1";"260.2,""84.7"",""0.19"",""956.57"",""16.47"",""0.71"",""3.61"",""3.53"",""1.89"",250"
"0,""2017-1-02""";"251,""17:50"",1";"251.0,""85.8"",""0.36"",""956.53"",""20.5"",""0.87"",""3.45"",""4.12"",""1.79"",251"
"0,""2017-1-02""";"252,""18:00"",1";"254.5,""85.7"",""0.32"",""956.63"",""24.44"",""0.85"",""3.42"",""3.92"",""1.72"",252"
"0,""2017-1-02""";"253,""18:10"",1";"248.2,""85.7"",""0.38"",""956.77"",""19.15"",""0.6"",""3.33"",""3.14"",""1.83"",253"
"0,""2017-1-02""";"254,""18:20"",1";"242.3,""86.5"",""0.42"",""956.74"",""13.92"",""0.53"",""3.12"",""3.82"",""2.26"",254"
"0,""2017-1-02""";"255,""18:30"",1";"241.6,""86.5"",""0.4"",""956.72"",""14.41"",""0.61"",""3.18"",""2.74"",""1.41"",255"
"0,""2017-1-02""";"256,""18:40"",1";"246.8,""85.8"",""0.41"",""956.68"",""16.21"",""0.33"",""3.39"",""1.57"",""0.77"",256"
"0,""2017-1-02""";"257,""18:50"",1";"256.8,""85.7"",""0.63"",""956.83"",""13.68"",""0.59"",""3.3"",""3.04"",""1.77"",257"
"0,""2017-1-02""";"258,""19:00"",1";"255.3,""86.2"",""0.5"",""956.88"",""15.58"",""0.54"",""3.23"",""3.14"",""1.73"",258"
"0,""2017-1-02""";"259,""19:10"",1";"260.6,""85.9"",""0.4"",""956.92"",""18.35"",""0.4"",""3.29"",""2.16"",""1.12"",259"
"0,""2017-1-02""";"260,""19:20"",1";"252.5,""86.7"",""0.26"",""957.02"",""12.43"",""0.51"",""3.12"",""1.96"",""0.99"",260"
"0,""2017-1-02""";"261,""19:30"",1";"261.9,""87.4"",""0.29"",""957.04"",""19.88"",""0.41"",""3.1"",""1.76"",""0.54"",261"
"0,""2017-1-02""";"262,""19:40"",1";"254.1,""86.4"",""0.28"",""957.07"",""14.51"",""0.53"",""3.28"",""1.86"",""0.71"",262"
"0,""2017-1-02""";"263,""19:50"",1";"239.6,""87.6"",""0.38"",""957.12"",""14.55"",""0.63"",""3.01"",""2.84"",""1.45"",263"
"0,""2017-1-02""";"264,""20:00"",1";"244.9,""89.2"",""0.51"",""957.3"",""13.25"",""0.69"",""2.76"",""3.63"",""1.96"",264"
"0,""2017-1-02""";"265,""20:10"",1";"252.2,""88.2"",""0.48"",""957.33"",""17.14"",""0.63"",""2.89"",""4.12"",""1.61"",265"
"0,""2017-1-02""";"266,""20:20"",1";"270.2,""87.5"",""0.33"",""957.24"",""27.67"",""0.33"",""3.0"",""1.57"",""0.67"",266"
"0,""2017-1-02""";"267,""20:30"",1";"294.1,""86.8"",""0.44"",""957.27"",""25.76"",""0.47"",""3.16"",""2.16"",""1.09"",267"
"0,""2017-1-02""";"268,""20:40"",1";"248.7,""87.4"",""0.51"",""957.32"",""16.26"",""0.55"",""2.93"",""3.33"",""1.81"",268"
"0,""2017-1-02""";"269,""20:50"",1";"237.2,""86.8"",""0.52"",""957.19"",""18.04"",""0.6"",""2.99"",""2.55"",""1.12"",269"
"0,""2017-1-02""";"270,""21:00"",1";"235.8,""85.8"",""0.68"",""957.11"",""13.36"",""0.56"",""3.08"",""2.35"",""1.13"",270"
"0,""2017-1-02""";"271,""21:10"",1";"233.7,""85.2"",""0.67"",""957.17"",""13.17"",""0.28"",""3.17"",""1.37"",""0.66"",271"
"0,""2017-1-02""";"272,""21:20"",1";"52.49,""85.8"",""0.81"",""957.3"",""34.02"",""0.67"",""3.01"",""2.16"",""0.74"",272"
"0,""2017-1-02""";"273,""21:30"",1";"75.14,""88.7"",""1.12"",""957.45"",""22.45"",""0.37"",""2.76"",""1.67"",""0.82"",273"
"0,""2017-1-02""";"274,""21:40"",1";"101.6,""91.1"",""1.33"",""957.54"",""11.28"",""0.28"",""2.19"",""2.06"",""1.42"",274"
"0,""2017-1-02""";"275,""21:50"",1";"123.6,""92.3"",""1.2"",""957.51"",""13.19"",""0.28"",""2.22"",""1.67"",""0.94"",275"
"0,""2017-1-02""";"276,""22:00"",1";"127.3,""91.6"",""1.08"",""957.5"",""21.26"",""0.21"",""2.4"",""1.18"",""0.63"",276"
"0,""2017-1-02""";"277,""22:10"",1";"138.5,""91.0"",""0.86"",""957.46"",""6.56"",""0.2"",""2.55"",""0.98"",""0.51"",277"
"0,""2017-1-02""";"278,""22:20"",1";"106.7,""90.9"",""0.54"",""957.46"",""39.06"",""0.2"",""2.65"",""0.88"",""0.27"",278"
"0,""2017-1-02""";"279,""22:30"",1";"284.6,""88.6"",""0.18"",""957.54"",""15.43"",""0.21"",""3.01"",""0.88"",""0.3"",279"
"0,""2017-1-02""";"280,""22:40"",1";"326.7,""89.1"",""0.49"",""957.67"",""14.95"",""0.35"",""2.76"",""1.37"",""0.6"",280"
"0,""2017-1-02""";"281,""22:50"",1";"310.1,""90.1"",""0.83"",""957.73"",""27.67"",""0.51"",""2.61"",""1.96"",""0.68"",281"
"0,""2017-1-02""";"282,""23:00"",1";"288.7,""90.4"",""0.6"",""957.78"",""18.21"",""0.39"",""2.48"",""1.76"",""0.79"",282"
"0,""2017-1-02""";"283,""23:10"",1";"310.2,""90.9"",""0.47"",""957.88"",""17.09"",""0.28"",""2.35"",""1.18"",""0.49"",283"
"0,""2017-1-02""";"284,""23:20"",1";"291.5,""91.0"",""0.46"",""957.96"",""20.06"",""0.34"",""2.27"",""1.47"",""0.48"",284"
"0,""2017-1-02""";"285,""23:30"",1";"248.9,""91.2"",""0.34"",""957.92"",""14.83"",""0.31"",""2.31"",""1.18"",""0.34"",285"
"0,""2017-1-02""";"286,""23:40"",1";"229.9,""90.5"",""0.36"",""957.87"",""9.56"",""0.27"",""2.38"",""1.08"",""0.51"",286"
"0,""2017-1-02""";"287,""23:50"",1";"258.6,""89.7"",""0.37"",""957.91"",""17.49"",""0.26"",""2.56"",""1.27"",""0.52"",287"
"0,""2017-1-03""";"288,""00:00"",2";"257.7,""89.2"",""0.46"",""957.73"",""13.51"",""0.28"",""2.52"",""1.47"",""0.73"",288"
"0,""2017-1-03""";"289,""00:10"",2";"291.6,""89.7"",""0.35"",""957.69"",""14.19"",""0.27"",""2.33"",""1.18"",""0.49"",289"
"0,""2017-1-03""";"290,""00:20"",2";"22.59,""91.6"",""0.29"",""957.55"",""34.21"",""0.37"",""1.92"",""1.57"",""0.48"",290"
"0,""2017-1-03""";"291,""00:30"",2";"55.77,""92.3"",""0.45"",""957.54"",""9.31"",""0.28"",""1.73"",""1.76"",""1.23"",291"
"0,""2017-1-03""";"292,""00:40"",2";"85.6,""93.0"",""0.36"",""957.56"",""26.96"",""0.37"",""1.49"",""1.47"",""0.57"",292"
"0,""2017-1-03""";"293,""00:50"",2";"253.9,""94.0"",""0.33"",""957.57"",""7.92"",""0.14"",""1.47"",""0.59"",""0.08"",293"
"0,""2017-1-03""";"294,""01:00"",2";"202.3,""95.2"",""0.4"",""957.45"",""11.65"",""0.3"",""1.61"",""1.08"",""0.55"",294"
"0,""2017-1-03""";"295,""01:10"",2";"178.6,""93.7"",""0.4"",""957.4"",""15.22"",""0.17"",""1.79"",""0.98"",""0.55"",295"
"0,""2017-1-03""";"296,""01:20"",2";"126.3,""94.7"",""0.32"",""957.39"",""22.69"",""0.18"",""1.53"",""0.69"",""0.09"",296"
"0,""2017-1-03""";"297,""01:30"",2";"69.13,""95.2"",""0.37"",""957.33"",""19.8"",""0.35"",""1.51"",""1.47"",""0.77"",297"
"0,""2017-1-03""";"298,""01:40"",2";"81.5,""94.8"",""0.53"",""957.34"",""11.18"",""0.6"",""1.44"",""2.25"",""0.83"",298"
"0,""2017-1-03""";"299,""01:50"",2";"123.1,""96.2"",""0.35"",""957.35"",""22.94"",""0.31"",""1.06"",""2.06"",""1.05"",299"
"0,""2017-1-03""";"300,""02:00"",2";"201.5,""97.8"",""0.25"",""957.35"",""51.33"",""0.31"",""1.19"",""1.18"",""0.53"",300"
"0,""2017-1-03""";"301,""02:10"",2";"266.0,""95.6"",""0.19"",""957.39"",""18.08"",""0.42"",""1.53"",""1.76"",""0.96"",301"
"0,""2017-1-03""";"302,""02:20"",2";"295.9,""93.1"",""0.3"",""957.59"",""24.26"",""0.27"",""1.34"",""1.18"",""0.37"",302"
"0,""2017-1-03""";"303,""02:30"",2";"268.9,""93.8"",""0.09"",""957.6"",""15.61"",""0.16"",""1.21"",""0.78"",""0.15"",303"
"0,""2017-1-03""";"304,""02:40"",2";"300.6,""93.6"",""0.26"",""957.62"",""32.81"",""0.32"",""1.01"",""1.08"",""0.45"",304"
"0,""2017-1-03""";"305,""02:50"",2";"352.3,""96.1"",""0.3"",""957.58"",""11.75"",""0.25"",""0.37"",""1.18"",""0.38"",305"
"0,""2017-1-03""";"306,""03:00"",2";"32.94,""97.1"",""0.39"",""957.54"",""9.91"",""0.5"",""0.31"",""2.25"",""1.07"",306"
"0,""2017-1-03""";"307,""03:10"",2";"63.37,""98.4"",""0.26"",""957.6"",""10.79"",""0.58"",""0.24"",""2.35"",""1.28"",307"
"0,""2017-1-03""";"308,""03:20"",2";"97.5,""98.8"",""0.22"",""957.62"",""15.19"",""0.21"",""0.21"",""1.08"",""0.5"",308"
"0,""2017-1-03""";"309,""03:30"",2";"101.1,""99.1"",""0.12"",""957.69"",""9.25"",""0.18"",""0.25"",""0.98"",""0.62"",309"
"0,""2017-1-03""";"310,""03:40"",2";"144.2,""99.1"",""0.37"",""957.64"",""42.07"",""0.25"",""0.35"",""1.27"",""0.83"",310"
"0,""2017-1-03""";"311,""03:50"",2";"232.4,""99.1"",""0.28"",""957.67"",""13.19"",""0.45"",""0.78"",""1.67"",""0.8"",311"
"0,""2017-1-03""";"312,""04:00"",2";"273.6,""98.3"",""0.13"",""957.59"",""56.86"",""0.23"",""0.88"",""0.98"",""0.21"",312"
"0,""2017-1-03""";"313,""04:10"",2";"0.79,""98.1"",""0.11"",""957.56"",""24.93"",""0.21"",""0.44"",""0.88"",""0.32"",313"
"0,""2017-1-03""";"314,""04:20"",2";"323.3,""97.9"",""0.26"",""957.64"",""26.85"",""0.17"",""0.37"",""0.88"",""0.4"",314"
"0,""2017-1-03""";"315,""04:30"",2";"349.5,""97.9"",""0.21"",""957.54"",""21.04"",""0.16"",""0.23"",""0.59"",""0.19"",315"
"0,""2017-1-03""";"316,""04:40"",2";"344.8,""98.5"",""0.55"",""957.65"",""22.25"",""0.24"",""0.07"",""0.88"",""0.37"",316"
"0,""2017-1-03""";"317,""04:50"",2";"233.8,""98.5"",""0.3"",""957.83"",""14.38"",""0.12"",""0.12"",""0.69"",""0.05"",317"
"0,""2017-1-03""";"318,""05:00"",2";"259.6,""97.4"",""0.26"",""957.77"",""16.72"",""0.14"",""0.15"",""0.69"",""0.08"",318"
"0,""2017-1-03""";"319,""05:10"",2";"327.7,""96.8"",""0.28"",""957.78"",""14.36"",""0.2"",""-0.17"",""0.78"",""0.33"",319"
"0,""2017-1-03""";"320,""05:20"",2";"266.0,""96.9"",""0.28"",""957.82"",""36.87"",""0.34"",""-0.03"",""1.47"",""0.68"",320"
"0,""2017-1-03""";"321,""05:30"",2";"245.0,""95.7"",""0.44"",""957.84"",""33.65"",""0.43"",""0.06"",""1.57"",""0.56"",321"
"0,""2017-1-03""";"322,""05:40"",2";"47.65,""96.1"",""0.6"",""957.95"",""31.41"",""0.19"",""-0.18"",""0.88"",""0.31"",322"
"0,""2017-1-03""";"323,""05:50"",2";"77.87,""97.2"",""0.68"",""957.94"",""26.78"",""0.3"",""-0.34"",""1.37"",""0.72"",323"
"0,""2017-1-03""";"324,""06:00"",2";"84.3,""98.4"",""0.43"",""958.04"",""49.71"",""0.4"",""-0.67"",""1.47"",""0.55"",324"
"0,""2017-1-03""";"325,""06:10"",2";"275.5,""98.1"",""0.42"",""958.18"",""28.28"",""0.24"",""-0.04"",""1.18"",""0.57"",325"
"0,""2017-1-03""";"326,""06:20"",2";"333.3,""97.1"",""0.7"",""958.17"",""8.94"",""0.18"",""-0.54"",""1.27"",""0.85"",326"
"0,""2017-1-03""";"327,""06:30"",2";"318.8,""98.5"",""0.66"",""958.18"",""26.51"",""0.32"",""-0.6"",""1.08"",""0.41"",327"
"0,""2017-1-03""";"328,""06:40"",2";"287.5,""98.3"",""0.52"",""958.19"",""26.91"",""0.24"",""-0.34"",""0.88"",""0.16"",328"
"0,""2017-1-03""";"329,""06:50"",2";"332.6,""98.5"",""0.3"",""958.36"",""22.6"",""0.2"",""-0.69"",""0.98"",""0.32"",329"
"0,""2017-1-03""";"330,""07:00"",2";"42.05,""99.0"",""0.58"",""958.44"",""26.44"",""0.41"",""-0.8"",""1.76"",""0.64"",330"
"0,""2017-1-03""";"331,""07:10"",2";"74.37,""98.9"",""0.49"",""958.49"",""13.79"",""0.49"",""-1.2"",""1.86"",""0.83"",331"
"0,""2017-1-03""";"332,""07:20"",2";"85.2,""99.1"",""0.45"",""958.59"",""19.16"",""0.32"",""-1.31"",""1.47"",""0.69"",332"
"0,""2017-1-03""";"333,""07:30"",2";"101.8,""99.1"",""0.46"",""958.57"",""18.12"",""0.33"",""-1.61"",""1.67"",""0.85"",333"
"0,""2017-1-03""";"334,""07:40"",2";"86.2,""99.1"",""1.75"",""958.66"",""14.33"",""0.4"",""-1.78"",""2.25"",""1.42"",334"
"0,""2017-1-03""";"335,""07:50"",2";"85.0,""99.1"",""3.89"",""958.7"",""17.06"",""0.22"",""-1.78"",""1.18"",""0.63"",335"
"0,""2017-1-03""";"336,""08:00"",2";"78.32,""99.1"",""12.08"",""958.67"",""8.06"",""0.38"",""-1.79"",""2.35"",""1.46"",336"
"0,""2017-1-03""";"337,""08:10"",2";"99.3,""99.1"",""37.18"",""958.77"",""19.5"",""0.31"",""-1.7"",""1.86"",""1.07"",337"
"0,""2017-1-03""";"338,""08:20"",2";"86.0,""99.1"",""64.72"",""958.86"",""15.28"",""0.43"",""-1.42"",""1.76"",""0.96"",338"
"0,""2017-1-03""";"339,""08:30"",2";"108.0,""99.1"",""91.0"",""958.89"",""21.43"",""0.23"",""-0.95"",""1.18"",""0.49"",339"
"0,""2017-1-03""";"340,""08:40"",2";"90.0,""99.1"",""125.6"",""958.94"",""15.37"",""0.24"",""-0.73"",""1.18"",""0.63"",340"
"0,""2017-1-03""";"341,""08:50"",2";"79.67,""99.1"",""166.8"",""958.97"",""11.15"",""0.17"",""-0.67"",""1.57"",""1.01"",341"
"0,""2017-1-03""";"342,""09:00"",2";"131.4,""98.2"",""198.4"",""959.12"",""42.08"",""0.27"",""-0.11"",""1.18"",""0.28"",342"
"0,""2017-1-03""";"343,""09:10"",2";"233.3,""90.1"",""231.2"",""959.25"",""22.06"",""0.21"",""1.05"",""1.08"",""0.55"",343"
"0,""2017-1-03""";"344,""09:20"",2";"242.4,""85.8"",""267.6"",""959.32"",""34.14"",""0.3"",""1.34"",""1.37"",""0.32"",344"
"0,""2017-1-03""";"345,""09:30"",2";"338.4,""86.1"",""288.8"",""959.43"",""18.12"",""0.36"",""1.03"",""1.57"",""0.84"",345"
"0,""2017-1-03""";"346,""09:40"",2";"358.5,""90.9"",""309.8"",""959.48"",""23.94"",""0.46"",""0.4"",""2.35"",""1.22"",346"
"0,""2017-1-03""";"347,""09:50"",2";"341.0,""95.6"",""312.6"",""959.56"",""13.15"",""0.42"",""-0.08"",""2.35"",""1.36"",347"
"0,""2017-1-03""";"348,""10:00"",2";"332.9,""98.0"",""243.6"",""959.73"",""16.3"",""0.39"",""-0.22"",""2.16"",""1.25"",348"
